From,To
1419700_a_at,PROM1
1416325_at,CRISP1
1425609_at,ncf1
1449534_at,Sycp3
1427202_at,4833442J19Rik
1448104_at,Aldh6a1
1416978_at,FCGRT
1420011_s_at,Xbp1
1424269_a_at,Gm8894
1424269_a_at,myl6
1424269_a_at,Gm10080
1424269_a_at,Gm5915
1418960_at,PHF20L1
1459893_at,C76472
1424618_at,hpd
1434607_at,DDX52
1449204_at,Gjb5
1448748_at,plek
1428961_a_at,SFRS16
1428500_at,2210419D22Rik
1422288_at,HTR1B
1418714_at,DUSP8
1427264_at,CRYGB
1423433_at,Trove2
1423596_at,Nek6
1422145_at,MGAT3
1430474_a_at,Gm2199
1430474_a_at,mtch2
1428242_at,HMHA1
1418548_at,Svs6
1456341_a_at,KLF9
1455820_x_at,SCARB1
1427327_at,PILRA
1419526_at,Fgr
1449562_at,1700001G17Rik
1435764_a_at,GEMIN7
1423964_at,Cpsf3l
1419214_at,Tnfrsf11a
1427356_at,LOC677631
1427356_at,LOC100047808
1427356_at,FAM89A
1426072_at,cmklr1
1455758_at,Prkcc
1426515_a_at,TOR1A
1438527_at,LOC674810
1438527_at,Gm5879
1438527_at,RPL3
1438527_at,Gm16468
1438527_at,Gm6035
1438527_at,Gm5850
1438527_at,Gm5851
1438527_at,Gm12816
1438527_at,Gm4959
1418319_at,UFSP2
1430486_at,RAD51L1
1426492_at,TDP1
1417398_at,RRAS2
1427542_at,Sobp
1428573_at,Chn2
1417979_at,Tnmd
1451320_at,prr5
1451320_at,Arhgap8
1460710_at,Adora2a
1421637_at,Slc5a4a
1460634_at,RALGDS
1456315_a_at,PTPLA
1446244_at,ZYG11B
1459926_at,C77068
1449225_a_at,Mapk8ip2
1417895_a_at,tmem54
1425445_a_at,cldn18
1426375_s_at,oxnad1
1449238_at,Psg16
1450260_at,grpr
1418609_at,IL1F6
1460236_at,Klk10
1452413_at,C230081A13Rik
1424589_s_at,RNPC3
1421047_at,LOC100046891
1424966_at,TMEM40
1448488_at,Gm13328
1448488_at,Mrps5
1421963_a_at,Cdc25b
1416726_s_at,Gm2296
1416726_s_at,Ube2s
1418307_a_at,sbp
1417902_at,SLC19A2
1425680_a_at,btrc
1448113_at,Stmn1-rs2
1448113_at,STMN1
1448113_at,Gm11223
1424433_at,msrB2
1423889_at,Gm5617
1435572_at,2310014L17Rik
1416279_at,AP1B1
1449868_at,tbx6
1450114_at,KSR1
1428100_at,SFRS1
1428100_at,LOC100048559
1450993_at,PASK
1449568_at,KLB
1434484_at,1100001G20Rik
1432492_a_at,HAAO
1425724_at,LOC100044643
1425724_at,Ptprn2
1417212_at,fam195a
1419429_at,CNTFR
1425302_at,MFSD6L
1425735_at,MADD
1416042_s_at,NASP
1416042_s_at,LOC100043974
1416950_at,TNFAIP8
1423145_a_at,tcap
1417653_at,Pvalb
1425825_at,Eml6
1451663_a_at,Trim3
1416752_at,Ldb3
1425516_at,Ogt
1456098_a_at,ELMO2
1437519_x_at,LOC100044022
1418362_at,Zfp42
1449541_x_at,1700010I14Rik
1452519_a_at,ZFP36
1424029_at,TSPYL4
1426526_s_at,Ovgp1
1425078_x_at,LOC100041885
1415907_at,CCND3
1415907_at,Ccnd3-ps
1418586_at,ADCY9
1420149_at,1700094J05Rik
1427876_at,ZC3H15
1427876_at,Gm5909
1419436_at,Cfhr1
1430818_at,TMC1
1428032_at,ACVR1C
1437463_x_at,tgfbi
1434881_s_at,kctd12
1452451_at,Bean
1451725_a_at,PSMD4
1415886_at,Sh2d3c
1427671_a_at,Fmn1
1427720_a_at,rrp1
1425785_a_at,TXK
1437344_x_at,KRT13
1424521_at,ZFAND2B
1420907_at,CD2AP
1449167_at,Epb4.1l4a
1418703_at,RBMS1
1418047_at,NEUROD6
1434124_x_at,2400001E08Rik
1434124_x_at,Gm13077
1434124_x_at,Gm5510
1417324_at,MAST2
1427116_at,SETD1A
1450579_x_at,SRY
1428314_at,PCNP
1427421_at,LOC100038857
1427421_at,tcp10
1427421_at,LOC100048768
1427421_at,Gm9880
1427421_at,Tcp10c
1427421_at,Tcp10b
1427421_at,Tcp10a
1416149_at,OLIG1
1417913_at,Gins4
1420304_x_at,Gm8729
1420304_x_at,Gm8231
1420304_x_at,Gm4833
1420304_x_at,rps4x
1420304_x_at,Gm9616
1420304_x_at,Gm13680
1420304_x_at,Gm4859
1420464_s_at,Pira6
1420464_s_at,Pira11
1420464_s_at,Pira7
1420464_s_at,Pira4
1420464_s_at,Gm14548
1420464_s_at,Pira5
1420464_s_at,Gm10693
1420464_s_at,Pira2
1420464_s_at,Pira1
1420464_s_at,Gm15448
1420464_s_at,Gm15930
1420464_s_at,LOC100046578
1456388_at,Atp11a
1417896_at,tjp3
1427370_at,amdhd1
1455890_x_at,Gm5802
1455890_x_at,SNRPN
1455890_x_at,LOC100044139
1455890_x_at,LOC100048609
1455890_x_at,SNURF
1436846_x_at,LOC674211
1436846_x_at,ywhaq
1436846_x_at,Gm10608
1436846_x_at,Gm2423
1422784_at,KRT6A
1449367_at,Trex2
1426539_at,USP11
1448200_at,TCN2
1416883_at,CLPTM1
1451998_at,TASP1
1427139_at,ADAMTS10
1426246_at,proS1
1450909_at,LOC674373
1450909_at,eif4e
1450909_at,LOC630527
1427932_s_at,1200016E24Rik
1423650_at,Gm9008
1423650_at,LOC100048200
1423650_at,rnf26
1417539_at,LOC100046775
1417539_at,SLC35A1
1419613_at,COL7A1
1424196_at,YIPF1
1426089_a_at,BC003331
1419031_at,FADS2
1422358_at,Fpr-rs4
1424007_at,gdf10
1430772_at,4932438H23Rik
1451382_at,CHAC1
1455961_at,MME
1453740_a_at,AI428898
1422921_at,Vpreb3
1435446_a_at,7120451J01Rik
1435446_a_at,CHPT1
1425787_a_at,sytl3
1425787_a_at,LOC100045307
1454964_at,Rprd1a
1437671_x_at,prss23
1452651_a_at,MYL1
1452752_at,lepre1
1448277_at,Pold2
1460704_at,RFNG
1460704_at,LOC100046873
1416377_at,PDCD7
1422273_at,Mmp1b
1451788_at,F11
1451425_a_at,MKRN1
1420586_at,Zfp493
1426174_s_at,Igh-3
1426174_s_at,Ighg
1424899_at,NMNAT3
1451864_at,Cacng8
1448078_at,C76533
1420643_at,LFNG
1416708_a_at,Gramd1a
1434150_a_at,HIGD1C
1434150_a_at,Mettl7a2-Higd1c
1434150_a_at,Mettl7a2
1455180_at,GCOM1
1415768_a_at,ube2r2
1456433_at,RCBTB1
1427852_x_at,LOC100048770
1427852_x_at,IGH
1427852_x_at,LOC634206
1427852_x_at,Ighv1-31
1427852_x_at,Igh-VJ558
1427852_x_at,LOC640701
1427852_x_at,LOC634338
1427852_x_at,LOC634541
1427852_x_at,Gm900
1427852_x_at,Gm5353
1427852_x_at,LOC634100
1427852_x_at,Igh-2
1424842_a_at,ARHGAP24
1418619_at,ICAM5
1437280_s_at,serbp1
1426900_at,JMJD1C
1416212_at,MAGOH
1450474_at,Serpinb9c
1454632_at,TMEM229B
1452069_a_at,THAP7
1427976_at,Gm10436
1427976_at,Gm2042
1427976_at,Oog1
1427976_at,C87977
1420782_at,TNFRSF17
1416369_at,Hiatl1
1416369_at,S100a4
1428043_a_at,CMAH
1419589_at,CD93
1448628_at,SCG3
1427190_at,appl1
1449314_at,Zfpm2
1424803_at,MIOS
1428534_at,NR2C2AP
1416433_at,RPA2
1421666_a_at,Aanat
1425702_a_at,Enpp5
1419309_at,PDPN
1431431_a_at,LOC100045796
1431431_a_at,NFS1
1439113_at,Gm16476
1424880_at,TRIB1
1426296_at,Rad52
1421443_at,GPR110
1418094_s_at,Car4
1415752_at,BC031181
1426051_a_at,Cenpb
1450225_at,INSR
1428706_at,CENPV
1449660_s_at,CORO1C
1449660_s_at,Gm5790
1423800_at,Dars
1415955_x_at,PRM1
1424870_at,OSBPL10
1424870_at,LOC100047530
1417510_at,vps4a
1416645_a_at,AFP
1417317_s_at,RpL35A
1417317_s_at,Gm13911
1417317_s_at,LOC100048620
1417317_s_at,Gm10296
1417317_s_at,LOC100044346
1417317_s_at,Gm10247
1417317_s_at,LOC100048640
1417317_s_at,LOC100044516
1417317_s_at,Gm10237
1417317_s_at,LOC100046034
1417317_s_at,LOC100044591
1417317_s_at,Gm3649
1417317_s_at,Gm10214
1417317_s_at,LOC100045037
1417317_s_at,Gm10213
1417317_s_at,Gm11810
1417317_s_at,Gm12778
1417317_s_at,Gm3167
1417317_s_at,Gm10029
1417317_s_at,LOC100045135
1417317_s_at,Gm15434
1421807_at,Defb6
1424297_at,Zfp282
1423167_at,MOBKL3
1436162_at,C730048C13Rik
1427142_s_at,KDM5B
1434113_a_at,rexo4
1422101_at,Tnfrsf23
1448525_a_at,BNIP3L
1448525_a_at,LOC100044398
1448525_a_at,Gm8283
1451400_at,Gm5455
1451400_at,LOC100044899
1451400_at,LOC100044810
1451400_at,Gemin8
1425374_at,Oas3
1421410_a_at,pstpip2
1421659_at,ADRA1A
1450558_at,Vmn1r51
1418316_a_at,LOC100047588
1426079_at,Cd247
1417013_at,HSPB8
1428169_at,atg16l1
1451875_at,4930444G20Rik
1422791_at,Pafah1b2
1455236_x_at,SERF2
1431877_a_at,GRHL2
1424393_s_at,adhfe1
1416401_at,CD82
1417857_at,MMAA
1451862_a_at,Prf1
1424274_at,USO1
1448005_at,SASH1
1448005_at,Gm2082
1422948_s_at,Hist1h4c
1422948_s_at,Hist1h4d
1422948_s_at,Gm11275
1422948_s_at,Hist1h4f
1422948_s_at,Hist1h4h
1422948_s_at,Hist1h4i
1422948_s_at,Hist2h4
1422948_s_at,Hist1h4j
1422948_s_at,Hist1h4a
1422948_s_at,Hist1h4b
1422948_s_at,LOC674678
1422948_s_at,Hist1h4k
1422948_s_at,Hist1h4m
1422948_s_at,Hist4h4
1431554_a_at,ANXA9
1427917_s_at,SSBP3
1427201_at,mustn1
1416541_at,clpB
1454890_at,amot
1453573_at,HIST2H3B
1453573_at,Hist2h2aa2
1453573_at,HIST1H3B
1453573_at,Hist2h3c1
1453573_at,Hist2h2aa1
1453573_at,HIST1H3C
1453573_at,Hist2h3c2
1453573_at,HIST1H3D
1453573_at,HIST1H3E
1453573_at,HIST1H3F
1433863_at,Gm7973
1433863_at,Gm9308
1433863_at,Gm3531
1433863_at,btf3
1433568_at,papd4
1448244_at,Lypla1
1421127_at,TMEM42
1450340_a_at,CLCNKB
1418702_a_at,2810428I15Rik
1417331_a_at,arl6
1419797_at,AA672641
1425523_at,RBM25
1428212_x_at,rpl31
1428212_x_at,LOC675768
1428212_x_at,Gm8759
1428212_x_at,LOC638399
1428212_x_at,Gm10191
1428212_x_at,Gm7689
1428212_x_at,Gm16382
1428212_x_at,Gm5437
1428212_x_at,Gm9401
1428212_x_at,Gm9228
1428212_x_at,Gm9154
1428212_x_at,Gm6670
1428212_x_at,Gm13004
1428212_x_at,LOC675018
1428212_x_at,Gm10072
1433595_at,SLC35D1
1433595_at,LOC100047674
1424395_at,ASRGL1
1417321_at,ZCCHC7
1427706_a_at,SIGLEC1
1429173_at,Dnase1l1
1452683_at,Gm4928
1452683_at,DNAJC8
1451398_at,LOC100046395
1427160_at,Pcf11
1449312_at,NPY5R
1449242_s_at,HRG
1423261_at,1500015O10Rik
1425601_a_at,RTKN
1424731_at,NLE1
1421014_a_at,CLYBL
1451381_at,1810020D17Rik
1417776_at,AZGP1
1425313_at,Carf
1451678_at,NARF
1420189_at,Tpbpa
1415879_a_at,LOC100048062
1415879_a_at,Rplp2
1415879_a_at,Gm7852
1415879_a_at,Wdr89
1451297_at,Gulo
1448227_at,Grb7
1416261_at,TMEM19
1431058_at,htatsf1
1425213_at,FAM81A
1417437_at,XRCC6
1451592_at,mypop
1426536_at,NARG2
1419725_at,slc26a4
1442665_at,C77874
1454610_at,SEPT7
1448430_a_at,Naca
1416575_at,Cdc45
1451772_at,Tpcn1
1421661_at,FPR3
1422003_at,CXCR5
1435660_at,LOC664787
1447858_x_at,Il4ra
1449511_a_at,SSBP4
1422334_a_at,SFTPA1
1419747_at,Asgr2
1421595_at,Fam184b
1460168_at,Slbp
1460168_at,Gm8396
1417119_at,ZFPL1
1424123_at,Mfsd7c
1425294_at,SLAMF8
1420029_at,MCM3
1426634_at,Slc5a9
1448762_at,RAD17
1425761_a_at,nfatc1
1419737_a_at,LdhA
1419737_a_at,Gm5452
1419737_a_at,Gm7997
1420997_a_at,gpi1
1425045_at,JMJD7
1425045_at,PLA2G4B
1452323_at,SPRYD3
1451327_a_at,TMED1
1422398_at,Hist1h1e
1418021_at,LOC100045680
1418021_at,C4a
1418021_at,LOC675521
1418021_at,C4b
1436912_at,CACNB4
1451665_a_at,ap4s1
1415856_at,EMB
1418394_a_at,CD97
1421459_a_at,LRP8
1416896_at,RPS6KA1
1423953_at,cdkal1
1422289_a_at,Ctsq
1422422_at,Defa4
1450927_at,Lztr1
1423732_at,TRAM1
1455700_at,MTERFD3
1431960_at,WWOX
1424044_at,KDM4B
1427660_x_at,LOC100047628
1427660_x_at,Igk-V21-1
1427537_at,EPPK1
1451605_at,Dyx1c1
1415933_a_at,COX5A
1416114_at,SPARCL1
1437732_at,Omt2a
1448711_at,MCM3AP
1422824_s_at,Eps8
1434768_at,TPP1
1448820_a_at,Gm9892
1430994_at,Gm7684
1430994_at,MARCH5
1418181_at,ptp4a3
1450312_at,CDH20
1449650_at,etnk1
1427957_at,9530008L14Rik
1424213_at,UBIAD1
1449596_at,C78142
1427723_at,GDF11
1452344_at,SYNJ2
1424011_at,AQP9
1421114_a_at,EPYC
1449240_at,Gsbs
1426011_a_at,GGNBP2
1416948_at,MRPL23
1416948_at,Gm13671
1460196_at,Gm5678
1460196_at,Cbr1
1460038_at,LOC100045707
1422228_at,Wnt8a
1420720_at,LOC100044234
1424720_at,MGAT4B
1422345_s_at,MAGEB1
1422345_s_at,MAGEB2
1450224_at,COL4A3
1431227_at,4930421J07Rik
1460358_s_at,nudt22
1423013_at,Foxf1a
1418954_at,Camkk1
1452291_at,Arap2
1452291_at,Gm336
1419292_at,htrA3
1443416_at,C79741
1421206_at,LIF
1422785_at,RASA2
1419994_s_at,ANAPC16
1416490_at,LOC100047810
1416490_at,Tmed6
1428101_at,Rnf38
1417862_at,FAM181B
1424955_at,Haus1
1416909_at,Pigyl
1424101_at,HNRNPL
1422827_x_at,SLC35A2
1420967_at,SLC25A15
1450602_at,Vmn1r12
1450602_at,Vmn1r14
1449646_s_at,TIGD5
1428021_at,mccc2
1421533_at,SLC7A1
1425770_at,A730028G07Rik
1417064_at,JAGN1
1421437_x_at,PCDHB14
1442694_at,3110005M07Rik
1431350_at,C130036L24Rik
1453060_at,Rgs8
1425891_a_at,GRTP1
1459927_at,4833445I07Rik
1438846_x_at,IP6K1
1450649_at,GNG10
1423853_at,6330527O06Rik
1434995_s_at,dedD
1451787_at,Cyp2b10
1449945_at,ppargc1b
1423570_at,ABCG1
1428009_a_at,ABCC10
1421221_at,Bco2
1423749_s_at,rangap1
1419553_a_at,RABGGTB
1435362_at,Foxj3
1418773_at,Fads3
1428529_at,2810026P18Rik
1456972_at,C80256
1426705_s_at,iars
1422484_at,Gm10108
1422484_at,LOC100045925
1422484_at,Gm10053
1422484_at,CYCS
1422484_at,LOC100048270
1449089_at,NRIP1
1425589_at,Hsd17b13
1424481_s_at,ARMCX5
1448886_at,GATA3
1426136_x_at,LOC640965
1426136_x_at,Klra8
1426136_x_at,Klra9
1426136_x_at,Klra21
1426136_x_at,Gm15858
1426136_x_at,Klra14
1426136_x_at,Klra11
1426136_x_at,LOC100048754
1451367_at,Cops6
1448371_at,Mylpf
1427297_at,mRpL9
1431893_a_at,PDSS1
1419450_at,Gm12538
1419450_at,Ormdl3
1451676_at,LOC100045300
1451676_at,DRAP1
1424616_s_at,PGAP2
1451644_a_at,LOC676708
1451644_a_at,LOC100044021
1451644_a_at,H2-Q2
1451644_a_at,LOC100044307
1451644_a_at,H2-Q1
1451644_a_at,LOC68395
1451644_a_at,H2-Q6
1451644_a_at,H2-Q7
1451644_a_at,LOC100044020
1451644_a_at,H2-Q8
1451644_a_at,LOC100044019
1451644_a_at,H2-Q9
1437014_x_at,Gm7204
1437014_x_at,PRDX1
1415904_at,LOC669888
1415904_at,Lpl
1419740_at,Pde6b
1421366_at,CLEC5A
1428134_at,Coq9
1448973_at,Sult1d1
1416605_at,NHP2
1438453_at,RAD51C
1424096_at,KRT5
1418318_at,RNF128
1417050_at,C1qtnf4
1449770_x_at,Tmem191c
1437851_x_at,Gm9825
1437851_x_at,RnpS1
1437851_x_at,LOC100044797
1452075_at,PUS10
1417328_at,Ercc1
1448849_at,mrpl40
1448416_at,MGP
1418829_a_at,eno2
1442932_at,C79709
1460369_at,BC003267
1422914_at,SP5
1454912_at,Pbx4
1421500_at,Sts
1432275_at,IKBKB
1427493_at,SCLT1
1419683_at,Trp53rk
1452697_at,Ctdp1
1422146_at,sema5b
1418463_at,PIK3R2
1450979_at,Ceacam14
1428847_a_at,MACF1
1420515_a_at,PGLYRP2
1421444_at,PGR
1426268_at,CWH43
1420068_at,HAT1
1423667_at,mat2a
1424575_at,RABL5
1452639_at,Enpp4
1434563_at,RPS6KC1
1426794_at,Ptprs
1417999_at,itm2b
1423998_at,gtf3c5
1424514_at,RNF126
1424514_at,LOC100045963
1423635_at,bmp2
1453113_at,WDSUB1
1419616_at,bmpr2
1422283_at,CD40LG
1449787_at,GRAMD3
1441147_at,D3Ertd229e
1426499_at,Sh3glb2
1426715_s_at,Slc46a1
1460235_at,scarb2
1448813_at,AADAC
1459890_s_at,1110008P14Rik
1417451_a_at,Gm9234
1417451_a_at,ppiA
1456385_x_at,Ubxn10
1435593_x_at,LOC674215
1435593_x_at,Gm7351
1435593_x_at,Gm4761
1435593_x_at,Gm6252
1435593_x_at,Gm5055
1435593_x_at,LOC634044
1435593_x_at,rps7
1435593_x_at,Gm6472
1421638_at,Psg17
1448683_at,Cyp2d26
1450075_at,POLH
1421115_a_at,ZDHHC16
1416627_at,Spint1
1424342_at,FYTTD1
1450289_at,Foxd2
1419137_at,SHANK3
1439381_x_at,Marveld1
1426601_at,SLC37A1
1423303_at,PAXIP1
1454626_at,CLTC
1450292_a_at,Gm15529
1426095_a_at,Tnfrsf22
1428645_at,GNAI3
1423731_at,Aldh16a1
1453181_x_at,LOC677340
1453181_x_at,Gm5530
1453181_x_at,plscr1
1426887_at,NUDT10
1426887_at,NUDT11
1420937_at,cpsf2
1439360_x_at,ncaph2
1419686_at,Tsga14
1425928_at,XKR6
1420604_at,hesx1
1424771_at,H2afj
1450003_at,Adra2b
1422674_s_at,CRYGB
1451080_at,Gm5841
1451080_at,usp1
1424434_at,BC024814
1426510_at,sccpdh
1426510_at,LOC100044896
1417592_at,MTOR
1428265_at,ppp2r1b
1423456_at,BZW2
1449015_at,Retnla
1452375_at,ALDH4A1
1451257_at,Acsl6
1454673_at,Wasf2
1423913_at,hectd3
1419690_at,CHMP1B
1419690_at,2610002M06Rik
1449570_at,Klrb1c
1449570_at,Gm4697
1449570_at,LOC100048689
1426796_at,KPNA6
1448646_at,Wdr12
1448646_at,Gm4879
1448512_at,HILS1
1420328_at,Rep15
1419253_at,mthfd2
1456043_at,USP22
1423058_at,Capza2
1423581_at,NMT2
1448699_at,mRpL54
1449071_at,MYL7
1425246_at,0610008F07Rik
1421894_a_at,tpp2
1435945_a_at,KCNN4
1420603_s_at,Raet1b
1420603_s_at,Raet1a
1420603_s_at,Raet1e
1420603_s_at,Raet1c
1420603_s_at,Raet1d
1450432_s_at,MUS81
1427312_at,CMYA5
1433659_at,TUBGCP4
1418618_at,EN1
1416836_at,LRP10
1421111_at,RYBP
1451399_at,PNKD
1427178_at,TMC4
1427020_at,SCARA3
1460244_at,UPB1
1428312_at,Lrrc57
1426213_at,IMP4
1423084_at,B3galt2
1422509_at,Gm6978
1422509_at,u2af1
1422509_at,Gm10232
1418052_at,LOC637711
1418052_at,mvk
1451752_at,Foxk1
1422156_a_at,Gm9168
1422156_a_at,Gm5070
1422156_a_at,Gm4974
1422156_a_at,LOC675043
1422156_a_at,Gm7143
1422156_a_at,Gm6359
1422156_a_at,Gm16408
1422156_a_at,Gm12091
1422156_a_at,LOC665951
1422156_a_at,Gm6549
1422156_a_at,Gm7428
1422156_a_at,Gm5921
1422156_a_at,Gm6139
1422156_a_at,Gm8553
1422156_a_at,Gm12366
1422156_a_at,LOC639606
1422156_a_at,Gm9013
1422156_a_at,Gm4968
1422156_a_at,Gm7502
1422156_a_at,Gm7561
1422156_a_at,LOC675339
1422156_a_at,Gm7520
1422156_a_at,Gm6311
1422156_a_at,Gm14583
1422156_a_at,Gm5786
1422156_a_at,rps2
1422156_a_at,Gm7432
1422156_a_at,Gm8842
1422156_a_at,Gm8841
1422156_a_at,Gm11687
1422156_a_at,Gm6456
1422156_a_at,Gm8520
1422156_a_at,LOC100048354
1422156_a_at,Gm6412
1422156_a_at,Gm6576
1422156_a_at,LOC671929
1434060_at,HERC1
1424436_at,GART
1417099_at,LOC100044636
1417099_at,ftsj1
1439399_a_at,SNHG1
1427081_at,A630072M18Rik
1423816_at,Cxx1b
1423816_at,Cxx1a
1423816_at,LOC100044569
1428055_at,Rian
1424012_at,Ttc30a1
1434281_at,DDA1
1415855_at,Kitl
1424676_s_at,SEC14L4
1422197_at,KCNA2
1416400_at,PYCRL
1451207_at,CBARA1
1451937_at,GLRA4
1417598_a_at,FXR1
1419524_at,TPH1
1452954_at,Gm8956
1452954_at,UBE2C
1449851_at,Per1
1437246_x_at,Gm6476
1437246_x_at,Gm11263
1437246_x_at,LOC676494
1437246_x_at,RPS6
1437246_x_at,Gm16409
1437246_x_at,Gm8779
1437246_x_at,LOC639593
1437246_x_at,Gm4796
1437246_x_at,Gm14138
1437246_x_at,LOC623245
1437246_x_at,Gm5618
1437246_x_at,Gm8172
1437246_x_at,Gm8925
1437246_x_at,Gm13654
1450347_at,Syt10
1422363_at,Olfr65
1422363_at,LOC100046375
1422363_at,Olfr64
1451814_a_at,htatip2
1427291_at,Sycp1
1427291_at,LOC100045404
1417837_at,phlda2
1417150_at,SLC6A4
1422315_x_at,LOC100047682
1426763_at,Oaz2
1426763_at,Gm9329
1426763_at,Gm7543
1427177_at,Fyco1
1448034_at,INCA1
1422731_at,LIMD1
1421639_at,1700082M22Rik
1435357_at,D4Wsu53e
1448374_at,MED28
1451636_at,ANKRD33
1449205_at,OVOL2
1451465_at,ubl7
1422925_s_at,Acot3
1425495_at,ZFP62
1418303_at,H2afb1
1418303_at,Gm6026
1418303_at,Gm16501
1415743_at,HDAC5
1433502_s_at,tsr1
1433502_s_at,LOC639384
1423266_at,2810405K02Rik
1424637_s_at,Ccdc47
1450332_s_at,FMO5
1450332_s_at,LOC100046051
1416243_a_at,Gm4342
1416243_a_at,Gm10269
1416243_a_at,Gm8444
1416243_a_at,Gm2000
1416243_a_at,rpl35
1437565_a_at,GNL2
1419097_a_at,stom
1453939_x_at,ISG15
1453939_x_at,Gm9706
1418828_at,Eri1
1423654_a_at,Rnf4
1417408_at,F3
1424468_s_at,PHLDB1
1423495_at,DECR2
1420843_at,ptprf
1431337_a_at,FAM45A
1438940_x_at,HMGN1
1438940_x_at,Gm11663
1438940_x_at,Gm2992
1438940_x_at,LOC100044391
1438940_x_at,Gm7862
1426173_at,Akap9
1450819_at,pvrl1
1452751_at,EBF3
1428351_at,PPM1M
1427837_at,Igk-V32
1421171_at,adam12
1448575_at,IL7R
1425774_at,srrm4
1417065_at,Egr1
1422747_at,CHEK2
1434914_at,rab6b
1419849_at,ANKRD44
1424282_at,PET112L
1422437_at,Col5a2
1422004_at,D730048I06Rik
1428346_at,trafd1
1420587_at,TSGA13
1417068_a_at,ptpn1
1425358_at,RIOK1
1450495_a_at,KLRK1
1456707_at,CCDC106
1432543_a_at,KLF13
1451786_at,MUC20
1449382_at,SLC6A12
1415782_at,Gm10540
1415782_at,Gm11829
1415782_at,Gm12335
1415782_at,LOC100044181
1415782_at,Sumo2
1415782_at,Gm13690
1415782_at,Gm13430
1415782_at,Gm12755
1415782_at,LOC100046148
1415782_at,Gm10241
1415782_at,LOC100046167
1415782_at,Smt3h2-ps2
1415782_at,Gm9836
1415782_at,Gm11971
1427883_a_at,COL3A1
1449157_at,nr2c1
1449406_at,CYHR1
1438215_at,Gm7083
1438215_at,Gm9761
1438215_at,LOC100047744
1438215_at,SFRS3
1438215_at,Gm7509
1438416_at,Med16
1423012_at,Syt7
1449003_a_at,VTI1B
1421716_at,Vmn1r65
1448448_a_at,CHKB
1452093_at,Tmem185b
1448154_at,Ndrg2
1424907_a_at,farsa
1427231_at,ROBO1
1416543_at,nfe2l2
1447999_x_at,Gm4335
1447999_x_at,LOC100044861
1447999_x_at,LOC100048329
1447999_x_at,Gm6283
1447999_x_at,Gm12537
1447999_x_at,LOC384595
1447999_x_at,Gm10327
1447999_x_at,Gm7286
1447999_x_at,LOC677637
1447999_x_at,LOC100048117
1447999_x_at,LOC677235
1447999_x_at,Gm10284
1447999_x_at,Gm2574
1447999_x_at,LOC100046806
1447999_x_at,Gm5652
1447999_x_at,Gm10313
1447999_x_at,Gm7293
1447999_x_at,Gm5787
1447999_x_at,Gm7545
1447999_x_at,Gm15191
1447999_x_at,LOC674958
1447999_x_at,LOC100042025
1447999_x_at,Gm4654
1447999_x_at,Gm5138
1447999_x_at,Gm8513
1447999_x_at,Gm4217
1447999_x_at,Gm8055
1447999_x_at,LOC100047637
1447999_x_at,LOC100045201
1447999_x_at,LOC100044981
1447999_x_at,Gm9034
1447999_x_at,Gm2451
1447999_x_at,Gm12070
1447999_x_at,Gm12033
1447999_x_at,Gm3839
1447999_x_at,Gm8349
1447999_x_at,Gm11953
1447999_x_at,Gm3534
1447999_x_at,LOC100046210
1447999_x_at,Gm11658
1447999_x_at,Gm7129
1447999_x_at,Gm2546
1447999_x_at,Gm2445
1447999_x_at,LOC100044724
1447999_x_at,Gm4575
1447999_x_at,LOC676449
1447999_x_at,Gm4609
1447999_x_at,Gm9081
1447999_x_at,Gm12286
1447999_x_at,LOC100047232
1447999_x_at,LOC676813
1447999_x_at,Gm10358
1447999_x_at,Gm7183
1447999_x_at,Gm10359
1447999_x_at,Gm5732
1447999_x_at,Gm10566
1447999_x_at,Gm8174
1447999_x_at,Gm4691
1447999_x_at,Gm6946
1447999_x_at,Gm2606
1447999_x_at,Gm6944
1447999_x_at,Gm7507
1447999_x_at,Gm9619
1447999_x_at,Gm3695
1447999_x_at,Gm3222
1447999_x_at,Gm2076
1447999_x_at,Gm8100
1447999_x_at,Gm9568
1447999_x_at,Gm11557
1447999_x_at,Gm8825
1447999_x_at,Gm2467
1447999_x_at,Gm7784
1447999_x_at,Gm16470
1447999_x_at,LOC100046574
1447999_x_at,Gm4929
1447999_x_at,Gm8318
1447999_x_at,Gm9061
1447999_x_at,Gm13882
1447999_x_at,Gm16374
1447999_x_at,Gm9127
1447999_x_at,Gm7611
1447999_x_at,Gm5507
1447999_x_at,Gm13292
1447999_x_at,LOC637280
1447999_x_at,LOC100047352
1447999_x_at,Gm2193
1447999_x_at,Gm3272
1447999_x_at,Gm14130
1447999_x_at,LOC100047303
1447999_x_at,GAPDH
1447999_x_at,LOC100045908
1447999_x_at,LOC382022
1447999_x_at,Gm2308
1447999_x_at,LOC100047709
1447999_x_at,LOC100045065
1447999_x_at,Gm10291
1447999_x_at,Gm10290
1447999_x_at,Gm10293
1447999_x_at,Gm3671
1447999_x_at,Gm3200
1447999_x_at,Gm3809
1447999_x_at,Gm14148
1447999_x_at,Gm5863
1447999_x_at,Gm12416
1449595_at,C79490
1418692_at,RAB8A
1427909_at,2410015M20Rik
1434343_at,5730403M16Rik
1419451_at,FZR1
1451111_at,NUP133
1416735_at,ASAH1
1418926_at,ZEB1
1421544_at,DNAHC11
1426369_at,far1
