Symbol,Affi_ID
4930449I24Rik,1419151_at
Dcn,1449368_at
2810417H13Rik,1419153_at
Tmprss2,1419154_at
Sox4,1419155_a_at
Hars2,1419158_a_at
Birc5,1424278_a_at
Golga3,1419159_at
Nox4,1451827_a_at
Pipox,1449374_at
Zfp260,1419165_at
Slc5a2,1455005_s_at
Ces6,1449375_at
Prap1,1419167_at
Mapk6,1419169_at
Tmem157,1419171_at
Nicn1,1449377_at
LOC433328 /// LOC677340 /// Plscr1,1429527_a_at
Plscr1,1453181_x_at
Dhfr,1419172_at
Acy1,1419173_at
Krt27,1449378_at
2410004B18Rik,1419174_at
Kdr,1449379_at
Btn1a1,1419175_a_at
Vps37a,1419177_at
Cd3g,1419178_at
Pacsin1,1449380_at
Bcl9l,1419180_at
Cmtm7,1460253_at
Slc6a12,1449382_at
Zfp326,1419181_at
Svep1,1419182_at
Fhl2,1419184_a_at
Adssl1,1449383_at
Mlxipl,1419185_a_at
St8sia4,1419186_a_at
1700012L04Rik /// LOC100042927 /// OTTMUSG00000016790,1419187_at
4931417E11Rik,1449384_at
Ccl27 /// LOC100039863 /// LOC100039939 /// LOC100040048,1419188_s_at
Vti1a,1419190_at
Hipk3 /// LOC100048439,1419191_at
Hsd17b6,1449386_at
Il4i1,1419192_at
Gmfg,1419194_s_at
Wfdc15b,1419195_at
Hamp,1419197_x_at
Krt33a,1449387_at
Cbx8,1419198_at
Sult1a1,1427345_a_at
Fxyd7,1419200_at
Klk11,1419201_at
Cst7,1419202_at
Gtlf3a,1419203_at
Thbs4,1449388_at
Tal1,1449389_at
Dll1,1419204_at
Zfp37,1419207_at
Map3k8,1419208_at
Hsd17b1,1449392_at
Cxcl1,1419209_at
LOC100046930 /// Sh2d1a,1449393_at
Gal3st1,1454078_a_at
Hrh1,1419210_at
4933424B01Rik,1455076_a_at
Nat6,1419213_at
Tnfrsf11a,1419214_at
1810049H13Rik,1460254_at
Aox4,1419215_at
4921520G13Rik,1449395_at
Aoc3,1449396_at
Azi1,1419216_at
Sergef,1419217_at
Vangl2,1419218_at
Cyp4f18 /// LOC100044439,1419219_at
Xirp1,1419220_at
Hoxb2,1449397_at
Rgs14,1419221_a_at
Tbxa2r,1419222_at
Rpl3l,1449398_at
LOC100045307 /// Sytl3,1425787_a_at
Cecr6,1419224_at
Foxa3,1431900_a_at
Cacna2d3,1419225_at
Cd96,1419226_at
Slc6a18,1451879_a_at
Cct6b,1419227_at
Il1b,1449399_a_at
Elac1,1419228_at
Csl,1449400_at
LOC100044313 /// Rhox4a /// Rhox4b /// Rhox4c /// Rhox4d /// Rhox4e /// Rhox4g /// Rhox4h,1419229_at
Fkbp6,1425101_a_at
Krt12,1419230_at
Apoa1,1419233_x_at
Helb,1419236_at
Usp29,1419237_at
Abca7,1419238_at
LOC100044271 /// Zfp54,1419239_at
Tex14,1419240_at
Aire,1419241_a_at
Allc,1432104_a_at
9530002B09Rik,1419242_at
Rab14,1419243_at
Rgs2,1419248_at
Pftk1,1419249_at
Eps15,1419252_at
Mthfd2,1419253_at
Tcea1,1419257_at
Rsu1,1419259_at
Snrpb,1419260_a_at
Acad8,1419261_at
Adrm1,1419263_a_at
1200014M14Rik,1419264_at
Nfyb,1419267_at
Agr2,1419268_at
Dut,1419270_a_at
Pax6,1419271_at
Myd88,1419272_at
Dazap1,1419275_at
Enpp1,1419276_at
C1qc,1449401_at
Chst7,1449402_at
LOC674195 /// Usp48,1419277_at
Pde9a,1449403_at
Pip4k2a,1419279_at
Zfp259,1419281_a_at
Ccl12 /// LOC100048556,1419282_at
Tns1,1449405_at
Cyhr1,1449406_at
Ift81,1449407_at
Hspc171,1419287_at
Jam2,1449408_at
Sult1c2,1449409_at
Htra3,1419292_at
Dscam,1449411_at
1700011H14Rik,1419294_at
1810046J19Rik,1449412_at
Creb3l1,1419295_at
Arhgap4,1419296_at
Cd72,1426112_a_at
H2-Oa,1419297_at
Mpv17l,1449413_at
Pon3,1419298_at
2010012O05Rik,1419299_at
LOC100044273 /// Zfp53,1449414_at
Chd1l,1449415_at
Fzd4,1419301_at
Heyl,1419302_at
Ambn,1449417_at
T,1419304_at
Fbxo36,1449418_s_at
Ccdc96,1419306_at
Tnfrsf13c,1419307_at
Invs,1419308_at
Pdpn,1419309_at
Pde1b,1449420_at
Rfxank,1419310_s_at
Trim10,1419311_at
Kcne2,1449421_a_at
Atp2a1,1419312_at
Ccnt1 /// LOC100047121,1419313_at
Cdh4,1449422_at
Tinag,1419314_at
Tnfsf13b,1460255_at
Slamf9,1419315_at
Gnb1l /// LOC100044103,1419316_s_at
Lce3c,1419317_x_at
Mast1,1449423_at
Plek2,1449424_at
Saa4,1419318_at
Wnt2,1449425_at
Chst5,1419320_at
F7,1419321_at
Fgd6,1419322_at
Padi1,1419323_at
Anxa10,1449426_a_at
Lhx9,1419324_at
Nmu,1419325_at
1700016G05Rik,1449427_at
1700028P14Rik,1419326_at
Cldn18,1425445_a_at
Sema4f,1419328_at
Sorbs3,1419329_at
Gpa33,1419330_a_at
Cdh17,1419331_at
Egfl6,1419332_at
1110008J03Rik,1419333_at
Ctla4 /// LOC100048844,1419334_at
Fkbp1b,1449429_at
Treh,1449430_a_at
4930441O14Rik,1419335_at
Lcn5,1419336_at
Trpc6,1449431_at
1700080E11Rik /// LOC100044299,1419337_at
BC051019,1419338_at
Neu3,1419339_at
Mov10l1,1419340_at
Epha8,1419341_at
Tram2,1419342_at
Slc15a1,1419343_at
Tcte1,1419344_at
Mmel1,1449432_a_at
P2rx5,1449433_at
Pth,1419345_at
Folr2,1451648_a_at
Car3,1449434_at
B4galt3,1449435_at
Psp,1419348_at
Cyp2d9,1419349_a_at
EG667759 /// Gm1821 /// LOC218963 /// LOC667066 /// Ubb,1449436_s_at
Hook2,1419350_at
D6Wsu163e,1449437_at
l7Rn6,1419351_a_at
Dpm1,1419353_at
Klf7,1419354_at
Lpin3,1449440_at
Isy1,1419357_at
Sorcs2,1419358_at
Hexim1,1419359_at
Ss18,1419360_a_at
Mrpl35,1419363_a_at
EG621699 /// EG624124 /// LOC634044 /// Rps7,1419364_a_at
Wbp1,1449441_a_at
Pex11a,1449442_at
Zmat5,1419366_at
Decr1,1419367_at
Rnf138,1454064_a_at
LOC100048499 /// Mfap1a /// Mfap1b,1449444_a_at
Mfap1a,1449445_x_at
Gosr2,1419372_at
Ccdc59,1449446_at
Atp6v1b1,1419373_at
Wbp4,1419375_at
1110018M03Rik,1419376_at
Cst10,1449447_at
Med9,1419377_at
LOC100039707 /// Mthfs,1460257_a_at
LOC100046333 /// Zfp423,1419380_at
Med8,1431423_a_at
Terf2ip,1419381_at
Ptges,1449450_at
Lsm2,1451884_a_at
Serpinb11,1449451_at
Pick1,1419384_at
Muc13,1419387_s_at
Gp2,1449452_a_at
Tm4sf20,1419388_at
Pde10a,1419389_at
Bst1,1449453_at
Myog,1419391_at
LOC100044163,1419392_at
Hck,1449455_at
Abcg5,1419393_at
S100a8,1419394_s_at
Cma1,1449456_a_at
Acot12,1449457_at
Arid3a,1419396_at
Foxi1,1449458_at
Pola1,1419397_at
Vrk1,1425006_a_at
Mttp,1419400_at
Asb13,1449459_s_at
Mns1,1419402_at
BC017612,1419403_at
Siah1a /// Siah1b,1419404_s_at
Nmb,1419405_at
Rbp7,1449461_at
Bcl11a,1419406_a_at
Hc,1419407_at
3110049J23Rik,1449462_at
Six6,1419408_at
Lce1b,1419409_at
Klk1b8,1449463_at
Lect1,1460258_at
Batf,1419410_at
Kcnq1 /// LOC100044122,1449464_at
Tac2,1419411_at
Xcl1,1419412_at
Ccl17,1419413_at
Gng13,1419414_at
Reln,1449465_at
Rarg,1419415_a_at
Vegfc,1419417_at
Morc1,1419418_a_at
Clec3b,1449466_at
LOC100039014 /// LOC100039034 /// LOC100039595 /// LOC100040171 /// LOC100040223 /// LOC100040247 /// LOC100040262 /// LOC100040335 /// LOC100040714 /// LOC100042337 /// LOC100042413 /// LOC100042565 /// LOC664924 /// LOC665276 /// LOC665301 /// LOC665687 /// Ssty1,1449467_at
D0H6S2654E,1419419_at
St6galnac5,1419420_at
Ank1,1419421_at
Pkd2l2,1419422_at
Stab2,1419423_at
Dlx1,1449470_at
Pdss1,1431893_a_at
Kcnmb4 /// LOC100047870,1449471_at
Ptf1a,1419424_at
Cnr1,1419425_at
Gpr12,1449472_at
Cd40,1449473_s_at
Ccrl2,1427736_a_at
Csf3,1419427_at
Cntfr,1419429_at
Cyp26a1,1419430_at
Ereg,1419431_at
Spam1,1419432_at
Nthl1,1419433_at
Atp12a,1449475_at
Rage,1449476_at
Banp,1452462_a_at
Slc2a10,1419434_at
Aox1,1419435_at
Cfhr1,1419436_at
Mmp7,1449478_at
Sim2,1419438_at
Stk22s1,1419439_at
Trim54,1419440_at
Cyp2b13,1449479_at
Arbp,1419441_at
Sap18,1449480_at
Tbc1d1,1419448_at
Gnai2 /// LOC100045883,1419449_a_at
Gnb2l1,1455168_a_at
Slc25a13,1449481_at
Ormdl3,1419450_at
Fzr1,1419451_at
Uchl5,1419452_at
Pias2,1426456_a_at
Il10rb,1419455_at
Dcxr,1419456_at
Rgnef,1419458_at
2610529C04Rik,1419459_a_at
LOC100044172 /// Rpp14,1419460_at
Rpp14,1419461_at
Wdr86,1419464_at
Nkd2,1419466_at
Clec14a,1419468_at
Gnb4,1419470_at
Nudc,1419471_a_at
LOC100041237 /// LOC100046391 /// Nudc /// Nudc-ps1,1419472_s_at
Cck,1419473_a_at
Adamdec1,1419476_at
Clec2d,1419477_at
Sectm1b,1419478_at
Sell,1419480_at
C3ar1,1419483_at
Gbas,1419484_a_at
Foxc1,1419485_at
Mybph,1419487_at
Tnip2,1419488_at
AW049604,1419490_at
Defb1,1419492_s_at
Tpd52,1419493_a_at
Immp2l,1419495_at
Slco1a6,1419496_at
Tmigd1,1419498_at
Hist3h2ba,1449482_at
Gpam,1419499_at
Pabpc2,1419500_at
Polk,1419501_at
Ghdc,1419502_at
Stc2,1419503_at
LOC100047046 /// Mogat1,1419504_at
Ggps1,1419506_at
Krtap15,1419507_at
Ripk1,1449485_at
Ces1,1449486_at
Nagk,1419509_a_at
Es22,1419510_at
Aste1,1431270_a_at
Msh4,1419511_at
Ccdc70,1449487_at
Prpf40b,1419512_at
Ect2,1419513_a_at
Pitx1,1419514_at
Fgd2,1419515_at
Tssk2,1449489_at
Mcoln2,1431705_a_at
D0HXS9928E,1419516_at
Cnih3,1419517_at
Vamp5,1430522_a_at
Tuba8,1419518_at
Mbd4,1449490_at
Card10,1449491_at
Cml4,1419520_at
Lect2,1449492_a_at
Zfp94,1419521_at
Zmynd19,1419522_at
Insl5,1449493_at
Cyp3a13,1419523_at
Tph1,1419524_at
Car5a,1419525_at
Fgr,1419526_at
LOC100044883 /// Rab3c,1449494_at
Reg3a,1449495_at
Comp,1419527_at
2010109I03Rik,1449496_at
C730007P19Rik,1419528_at
Il23a,1419529_at
Il12b,1419530_at
1700102P08Rik,1419531_at
Il1r2,1419532_at
Nhlh1,1419533_at
Olr1,1419534_at
Marco,1449498_at
Hoxa7,1449499_at
Slco6b1,1419535_at
Serpinb7,1449500_at
Rela,1419536_a_at
Tcfec,1419537_at
Flt3,1419538_at
Irx4,1419539_at
Gzmm,1449501_a_at
EG434726 /// EG434727 /// EG434728 /// Fthl17 /// RP23-188K22.2,1419540_at
4930403L05Rik,1419541_at
Dazl,1419542_at
Sfrs10,1419543_a_at
Atp6v1c1,1419545_a_at
Fahd1,1419547_at
Kpna1,1449505_at
Arg1,1419549_at
Stk39,1419551_s_at
Echdc1,1419552_at
Eef1d,1449506_a_at
Rabggtb,1419553_a_at
Cd47,1419554_at
Elf5,1419555_at
Tmem9,1419557_a_at
Il27ra,1449508_at
Cyp4f14,1419559_at
Lipc,1419560_at
Ccl3,1419561_at
Serf1,1434291_a_at
Birc6,1419563_at
Zfp467,1419564_at
Ssbp4,1449511_a_at
Zfx,1425972_a_at
Fank1,1419566_at
Isg20,1419569_a_at
Wfdc1,1431335_a_at
Adam24,1449513_at
Slc28a3,1419571_at
Grk5,1449514_at
Abcd4,1419572_a_at
Zfp292,1449515_at
Hoxb13,1419576_at
Fig4,1419577_at
Mbl1,1419578_at
Slc7a12,1419579_at
Dlg4,1419581_at
Qpctl,1449517_at
Cyp2c55,1419582_at
Gadd45a,1449519_at
Pelo,1434071_a_at
Cbx4,1419583_at
Ttc28,1419584_at
Rp2h,1419587_s_at
Spag1,1419588_at
Cd93,1419589_at
Cyp2b9 /// LOC100047700,1419590_at
Gsdmc1,1419591_at
Unc5c,1449522_at
Greb1 /// LOC100045413,1419593_at
Capns1,1426400_a_at
Ctsg,1419594_at
Bcl7c,1449523_at
Ggh /// LOC667301,1419595_a_at
Eda /// LOC100045121,1419597_at
Fmo3,1449525_at
Ms4a6d,1419599_s_at
Gdpd3,1449526_a_at
Defb4,1419600_at
Kcnj10,1419601_at
Pcdhb7,1449527_at
Hoxa2,1419602_at
Ifi204 /// LOC100048309,1419603_at
Mgl1,1419605_at
Prl7a1,1449529_s_at
Tnnt1,1419606_a_at
Tnf,1419607_at
Mia1,1419608_a_at
LOC100044341 /// Trps1,1449530_at
Ccr1,1419609_at
1419611_at,1419611_at
1419612_at,1419612_at
Leprel2,1449531_at
Chrng,1449532_at
Col7a1,1419613_at
Amotl2,1452387_a_at
Tmem100,1449533_at
Pla2g12b,1419614_at
Sycp3,1449534_at
Trpv6,1419615_at
Znrf4,1449535_at
Bmpr2,1419616_at
Kcnn1,1449536_at
Bbox1,1419618_at
Msh5,1449537_at
Krt80,1419619_at
Gcnt1 /// LOC635918,1449538_a_at
Ankrd2,1419621_at
Ugt2b5,1419622_at
Prss21,1419623_at
Rhox9,1449540_at
Atpbd4,1426548_a_at
1700010I14Rik,1449541_x_at
Pbx1,1449542_at
Hdac3,1426437_s_at
Hspa1l,1419625_at
LOC100046274 /// Zfp371,1449543_at
Adam25,1419626_at
Clec4n,1419627_s_at
Vsx2,1419628_at
Kcnh2 /// LOC100047076,1449544_a_at
Mesp2,1419629_at
Trim11,1419630_a_at
Was,1419631_at
LOC100044094 /// LOC100044314 /// Xlr3a /// Xlr3b /// Xlr3c,1420357_s_at
Fgf18,1449545_at
Zfp617,1449546_a_at
Tecta,1419632_at
Uncx,1419633_at
Asb14,1449547_at
Ghrh,1419634_a_at
4833420G17Rik,1419636_at
Efnb2,1419639_at
Scgb1a1,1452543_a_at
Purb,1419641_at
2310057J18Rik /// 2310065H11Rik,1419643_s_at
Cstf2,1419645_at
Ier3,1419647_a_at
Myo1c,1419649_s_at
Zfr,1419650_at
Nkain1,1449553_at
Ddx5,1419653_a_at
LOC100048342 /// Tle3,1419655_at
Slc25a36,1419657_a_at
Fetub,1449555_a_at
C920025E04Rik /// H2-T23 /// LOC100046736,1449556_at
C920025E04Rik,1419658_at
Chic2,1419659_s_at
1600012F09Rik /// EG624446,1449557_at
1600012F09Rik,1419660_at
Ogn,1419663_at
Nupr1,1419665_a_at
Sgcb,1419668_at
Prtn3,1419669_at
Ftcd,1419670_at
Il17rc,1419671_a_at
Spock1,1419672_at
Dpep1,1419674_a_at
Ngfb,1419675_at
Mx2,1419676_at
Sp100,1451821_a_at
Prok2,1419681_a_at
2810408M09Rik /// Trp53rk,1419682_a_at
Trp53rk,1419683_at
Ccl8 /// LOC100048554,1419684_at
Zmym1,1428052_a_at
Upf1,1419685_at
Tsga14,1419686_at
Macrod1,1419687_at
Gpc6 /// LOC100045283,1419688_at
2610002M06Rik,1419690_at
Camp,1419691_at
Ltc4s,1419692_a_at
Colec12,1419693_at
St8sia1,1419695_at
Cd4,1419696_at
Cxcl11,1419697_at
Tceal3 /// Tceal5 /// Tceal6,1450961_a_at
Scgb3a1,1419699_at
Prom1,1419700_a_at
Anks3,1419701_s_at
Taf1a,1419702_at
Col5a3,1419703_at
Cyp3a41a /// Cyp3a41b,1419704_at
Car5b,1419705_at
Akap12,1419706_a_at
Krtap14,1419707_at
Wnt6,1419708_at
Stfa3,1419709_at
Nxph3,1419710_at
F8,1449558_at
Msx2,1449559_at
Cd7,1419711_at
Dnase1,1424592_a_at
2310043L02Rik,1449560_at
Cd209a,1426172_a_at
Nkapl,1449561_at
Il3ra,1419712_at
1700001G17Rik,1449562_at
Atp8b3,1419713_at
Cd274,1419714_at
Cntn1,1449563_at
1700029F12Rik,1419715_at
Pou2f1,1419716_a_at
Tpsg1,1449564_at
LOC100044162 /// Sema3e,1427673_a_at
Cyp2g1,1449565_at
4921530L21Rik,1419718_at
Gabrb1,1419719_at
Nkx2-5,1449566_at
Gp9,1419720_at
Gpr109a,1419721_at
Klk8,1419722_at
Opn1mw,1419723_at
Tktl1,1449567_at
Edar,1419724_at
Klb,1449568_at
Slc26a4,1419725_at
Adam18,1419726_at
Thpo,1449569_at
Ugcgl2,1431602_a_at
Klrb1c,1449570_at
Ifi202b,1421551_s_at
Cxcl5,1419728_at
Tex11,1419729_at
4631427C17Rik,1419730_at
Trhr,1449571_at
Cyp2b19,1419731_at
Rtn4r,1419732_at
Alpk3,1449573_at
Kcnk7,1425437_a_at
Glipr1l2,1419733_at
Trf,1425546_a_at
Gstp1,1449575_a_at
Csn3,1419735_at
Eif1ay,1419736_a_at
Ldha,1419737_a_at
Tpm2,1449577_x_at
Pde6b,1419740_at
Supt16h,1419741_at
1700037H04Rik,1460262_a_at
Sh3yl1,1449579_at
Carm1,1419743_s_at
4933428G20Rik,1419745_at
Emid1,1449581_at
Asgr2,1419747_at
Abcd2,1419748_at
Cdx1,1449582_at
Trdmt1,1419749_at
AB056442,1419751_x_at
Mfi2,1419755_at
Pcdhb20,1449583_at
Dgkg,1449584_at
Alad /// LOC100046072,1424877_a_at
Pkp1,1449586_at
Pitpnm2,1419757_at
Abcb1a,1419759_at
Rwdd2b,1419760_a_at
Prodh2,1432099_a_at
Ubd,1419762_at
Abca4,1449588_at
Nkap,1419763_at
Chi3l3,1419764_at
Mras,1449590_a_at
Snf1lk,1419766_at
Padi3,1419767_at
Cd22,1419768_at
Casp4 /// LOC100044206,1449591_at
Tcf15,1449592_at
2210417D09Rik,1420328_at
Zfp30,1449813_at
Frat1,1449814_at
4930455C21Rik,1420329_at
Ssbp2,1449815_a_at
Clec4e,1420330_at
Sult5a1,1449816_at
Lce1d,1420332_x_at
Txndc8,1420333_at
Slc12a8,1420334_at
Abcb11,1449817_at
Abcb4,1449818_at
Dmc1,1420335_at
Adamtsl5,1420336_at
Gbx2,1420337_at
Cort,1449820_at
Mx1,1451905_a_at
Alox15,1420338_at
LOC100047915 /// Memo1,1449821_a_at
LOC100047915,1420339_at
Atoh1,1449822_at
Tmco5,1420341_at
Dach2,1449823_at
Gdap10,1420342_at
Gzmd,1420343_at
Ms4a10,1432453_a_at
Prg4,1449824_at
Cldn14,1420345_at
Asb12,1420346_at
Plunc,1420347_at
Actrt1,1449825_at
Fgf2,1449826_a_at
Lhx5,1420348_at
Acan,1449827_at
Lce1a2,1420350_at
Tnfrsf4,1420351_at
Itgb2l,1449829_at
Prss22,1420352_at
Lta,1420353_at
Prl3c1,1449830_at
Cnnm1,1420354_at
Grk4,1420355_at
Tctex1d1,1449831_at
LOC100048604 /// Ninj2,1420356_at
Sepp1,1452141_a_at
H2-Q10,1425137_a_at
1700091H14Rik,1449832_at
Krtap13,1420358_at
Sva,1420359_at
Sprr2f,1449833_at
Dkk1,1420360_at
Slc11a1,1420361_at
Magix,1449834_at
Trem3,1460271_at
Pdcd1,1449835_at
Bik,1449836_x_at
Gpr87,1420364_at
Spesp1,1449837_at
Denr,1420367_at
Csn2,1420370_s_at
Crisp3,1449838_at
Casp3,1449839_at
Sntb2,1420372_at
Foxj2,1420374_at
Kif3a,1420375_at
Tmem179b,1449842_at
H3f3b,1420376_a_at
St8sia2,1420377_at
Sftpd,1420378_at
Il17b,1431693_a_at
Slco1a1,1420379_at
Ephb4,1449845_a_at
Ccl2,1420380_at
Rpl31,1420381_a_at
Ear2 /// Ear3,1449846_at
Apob48r,1420382_at
Col4a3bp,1420384_at
Gna14,1420385_at
Mpv17,1420387_at
Prss12,1420388_at
Fbxl6,1449849_a_at
Pax3,1420389_at
Scube1,1449850_at
Zfp354a,1420390_s_at
Per1,1449851_at
Ubl4b,1460272_at
Nos2,1420393_at
Gp49a /// Lilrb4,1420394_s_at
Ehd4,1449852_a_at
Kif9 /// LOC100047193,1420395_a_at
Cd160,1420396_at
Nr0b2,1449854_at
Lrrk2,1431394_a_at
Uchl3 /// Uchl4,1449855_s_at
Spen,1420397_a_at
Rgs18,1449856_at
Gfi1b,1420399_at
Sval1,1420400_at
LOC100046186 /// Ramp3,1420401_a_at
Cd86,1449858_at
Slco1a4,1420405_at
Peg12,1420406_at
Ltb4r1,1420407_at
Higd1b,1449860_at
Nek4,1449861_at
Abcc9,1420408_a_at
Krt35,1420409_at
Tnfsf10,1420412_at
Slc7a11,1420413_at
Hoxa11,1420414_at
Dlx5,1449863_a_at
Il4,1449864_at
AY026312,1420415_at
LOC100044161 /// Sema3a,1420416_at
LOC100039963 /// LOC100044161 /// LOC100045956 /// Sema3a,1420417_at
Otof,1420419_a_at
Hao1,1420420_at
Hoxc9,1449867_at
Klrb1b /// Klrb1d,1420421_s_at
Pcdhb21,1420422_at
Tbx6,1449868_at
Naip2,1460273_a_at
Tcl1b4,1420423_at
Vpreb1,1449869_at
1700054O13Rik,1420424_at
Prdm1,1420425_at
Myo7b,1420426_at
Dhx32,1420427_a_at
Ager,1420428_at
Pcdhb3,1420429_at
Tbx18,1449871_at
2510048L02Rik,1420430_a_at
Tas1r1,1420432_at
Taf7l,1420433_at
Zbtb32,1432459_a_at
Cldn16,1420434_at
1700011A15Rik,1420435_at
Hspb3,1449872_at
LOC100048071 /// Tex21,1420436_x_at
Bmp8a,1449873_at
Indo,1420437_at
Nr1i3,1425392_a_at
Orm2,1420438_at
Ly96,1449874_at
Hsf4,1425786_a_at
Tsx,1420439_at
Ppy,1420440_at
Cenpc1,1420441_at
Cacna1s,1420442_at
Prkg1,1449876_at
Pcdhb19,1420443_at
Kifc1 /// LOC100042970 /// LOC100044006 /// LOC100044746,1449877_s_at
Slc22a3,1420444_at
Slc16a8,1420445_at
Odf3,1420446_at
Sult1e1,1420447_at
Rhox2,1420448_at
Heatr5b,1420449_at
Mmp10,1420450_at
4921530G04Rik,1460274_at
Accn5,1420451_at
1700008F21Rik,1449879_at
Krtap5-2,1420452_at
Crygs,1420453_at
Bglap-rs1 /// Bglap1 /// Bglap2,1449880_s_at
Rai1,1420454_at
Gcm2,1420455_at
Dvl3,1420457_at
Tac4,1420458_at
Casr,1449881_a_at
Ripply3,1420459_at
Mst1r,1420461_at
Il1rapl2,1420462_at
Clnk,1420463_at
1449883_at,1449883_at
Wnt10b,1426091_a_at
Lilrb3 /// LOC100038908 /// LOC100038909 /// LOC100041137 /// LOC100041146 /// LOC100044531 /// LOC675749 /// Pira1 /// Pira11 /// Pira2 /// Pira3 /// Pira4 /// Pira6,1420464_s_at
LOC100039008 /// LOC100039054 /// LOC100039089 /// LOC100039116 /// LOC100039150 /// LOC100039247 /// LOC100041658 /// LOC100041687 /// LOC100048883 /// LOC100048885 /// Mup1 /// Mup2,1420465_s_at
Spt2,1420466_at
Psors1c2,1420467_at
Asb17,1420468_at
4933411G06Rik,1420469_at
LOC100039077 /// Sult1c1,1420470_at
Hcrt,1420471_at
Apoe,1432466_a_at
Mtpn,1420475_at
LOC100043064 /// Nap1l1,1420476_a_at
Cnnm3,1420480_at
Vtn,1420484_a_at
Nol7,1420485_at
Mrps14,1420488_at
Klk1b16,1420490_at
Eif2s1,1452662_a_at
Smr1,1420492_s_at
Pcyt2,1420493_a_at
LOC100048105 /// Ubc,1420494_x_at
Vps26a,1420495_a_at
F12,1420496_at
Cebpz,1420497_a_at
Dab2,1420498_a_at
Gch1,1429692_s_at
Dnajc1,1420501_at
Sat1,1420502_at
Slc6a14,1420503_at
Stxbp1,1420505_a_at
Sfrs12ip1,1420507_a_at
Sema3f,1420508_at
Srfbp1,1420510_at
Prph2,1420511_at
Dkk2,1420512_at
Efcab2,1420513_at
Tmem47,1449885_at
Pglyrp2,1420515_a_at
Timm9,1449886_a_at
a,1420516_at
Chmp4c /// LOC100044854,1420517_at
LOC100044854,1449887_at
Igsf9,1420518_a_at
Papln,1420521_at
LOC100048537,1449888_at
Ociad1,1449889_a_at
Ccdc50,1420522_at
Ugt2b37,1449890_at
Masp2,1420524_a_at
Otc,1420525_a_at
Dcbld2,1420526_at
LOC100038857 /// Tcp10a /// Tcp10b /// Tcp10c,1420527_s_at
Gkn2,1453132_a_at
Gpatch2,1420528_at
Neud4,1420530_at
Hsd3b5,1420531_at
Lyzl1,1449892_at
Prkcq,1426044_a_at
Magi2,1420532_at
Gucy1a3,1420534_at
Nub1,1420535_a_at
Acr,1449895_at
Dolpp1,1428072_a_at
Crybb2,1420536_at
Mlph,1449896_at
Kctd4,1420537_at
Gprc5d,1420538_at
Mtcp1,1449897_a_at
Ung,1425753_a_at
Chrdl2,1420539_a_at
Rit1,1420540_a_at
Gpr3,1460275_at
Rdh16,1420541_at
ORF28,1420543_at
Gcet2,1420544_at
31-Aug,1449898_at
Grin3b,1449899_at
Chn1,1420545_a_at
Th,1420546_at
2310008H09Rik,1420548_a_at
Map3k6,1449901_a_at
Gbp1,1420549_at
Lce1f,1420550_at
Cd209d,1426183_a_at
2310039E09Rik,1420551_at
Tsga8,1420552_s_at
Serpina1a,1420553_x_at
Rac3,1420554_a_at
Crtam,1449903_at
Alx3,1420555_at
Oxt,1420556_at
Clec4f,1449905_at
Selp,1420558_at
Bcmo1,1449907_at
Shox2,1420559_a_at
Gip,1449908_at
Chrne,1420560_at
Trpc7,1420561_at
2010005H15Rik,1449909_at
Slurp1,1420562_at
Gria3,1420563_at
2210418O10Rik,1449910_at
Insrr,1420564_at
Hoxa1,1420565_at
Lag3,1449911_at
1420566_at,1420566_at
Stra8,1420568_at
Chad,1420569_at
Gpr175,1460276_a_at
Tcl1b3,1420570_x_at
Prl6a1,1420571_at
Ms4a3,1420572_at
Hoxd1,1420573_at
LOC100044599 /// Ssxb1,1449912_at
1700065I17Rik,1420574_at
Mt3,1420575_at
Edg4,1420576_at
Aicda,1420577_at
Zfp2,1449913_at
Optc,1420578_at
Ribc1,1449914_at
Cftr,1420579_s_at
Mtl5,1425283_a_at
4930429B21Rik,1420580_at
Gpr143,1420581_at
Zfp202,1449915_at
Cd209e,1420582_at
Pla2g2c,1420584_at
Nxf2,1420585_a_at
2900054J07Rik,1420586_at
Pitx3,1449917_at
Tsga13,1420587_at
Cd209g,1449918_at
Spinlw1,1420588_at
Krtap6-2,1449919_at
Has3 /// LOC100047776,1420589_at
Cyp19a1,1449920_at
Has1,1420590_at
Cpne6,1449921_s_at
Gpr84,1420591_at
Madcam1,1425253_a_at
Anp32e,1420592_a_at
Tead3,1420593_a_at
Bard1,1420594_at
Dlx4,1420595_at
Cacng2,1420596_at
Dbn1,1426024_a_at
Il24,1426181_a_at
Cabp2,1420597_a_at
4933425L06Rik,1449922_at
Defcr-rs2 /// LOC100044289 /// LOC100044290,1420598_x_at
Pcdha1 /// Pcdha10 /// Pcdha11 /// Pcdha12 /// Pcdha2 /// Pcdha3 /// Pcdha4 /// Pcdha5 /// Pcdha6 /// Pcdha7 /// Pcdha8 /// Pcdha9 /// Pcdhac1 /// Pcdhac2,1420798_s_at
Dmbx1,1460277_at
1700018F24Rik /// EG231885 /// LOC100044235,1449923_at
Prg3,1449924_at
2300006N05Rik,1420599_at
Tpo,1420600_at
Cxcr3,1449925_at
Gcm1,1420601_at
Esx1,1420602_a_at
Raet1a /// Raet1b /// Raet1c /// Raet1d /// Raet1e,1420603_s_at
Hesx1,1420604_at
